Province,District,Commune Eng,Village ENG,District KH,Commune KH,Village,Code_District,Code Commune,Code Village,Province KH,Province Cod,Vil Lat,Vil Long,Dist Lat,Dist Long
Banteay Meanchey,Phnum Srok,Nam Tau,Kouk Yeang,?????????,?????,??????,103,10301,1030104,?????????????????,1,13.82152597,103.3882777,13.783,103.167
Banteay Meanchey,Phnum Srok,Nam Tau,Kouk Chas,?????????,?????,???????,103,10301,1030105,?????????????????,1,13.82564982,103.4010235,13.783,103.167
Banteay Meanchey,Phnum Srok,Nam Tau,Chrab,?????????,?????,?????,103,10301,1030106,?????????????????,1,13.83286265,103.3981992,13.783,103.167
Banteay Meanchey,Phnum Srok,Nam Tau,Kantuot,?????????,?????,??????,103,10301,1030107,?????????????????,1,13.84100348,103.3990686,13.783,103.167
Banteay Meanchey,Phnum Srok,Nam Tau,Nam Tau,?????????,?????,?????,103,10301,1030108,?????????????????,1,13.84733053,103.3990253,13.783,103.167
Banteay Meanchey,Phnum Srok,Nam Tau,Pongro,?????????,?????,????,103,10301,1030109,?????????????????,1,13.85351353,103.3976878,13.783,103.167
Banteay Meanchey,Phnum Srok,Nam Tau,Samraong,?????????,?????,?????,103,10301,1030110,?????????????????,1,13.8817438,103.4089668,13.783,103.167
Banteay Meanchey,Phnum Srok,Nam Tau,Khnang,?????????,?????,??????,103,10301,1030111,?????????????????,1,13.89536789,103.4190519,13.783,103.167
Banteay Meanchey,Phnum Srok,Nam Tau,Thnong Khang Tboung,?????????,?????,?????????????,103,10301,1030112,?????????????????,1,13.90454886,103.4242177,13.783,103.167
Banteay Meanchey,Phnum Srok,Nam Tau,Thnong Khang Cheung,?????????,?????,???????????,103,10301,1030113,?????????????????,1,13.91443873,103.4328029,13.783,103.167
Banteay Meanchey,Phnum Srok,Nam Tau,Slaeng,?????????,?????,?????,103,10301,1030114,?????????????????,1,13.80296245,103.3873046,13.783,103.167
Banteay Meanchey,Phnum Srok,Nam Tau,Takong,?????????,?????,?????,103,10301,1030115,?????????????????,1,13.85344049,103.370185,13.783,103.167
Banteay Meanchey,Phnum Srok,Nam Tau,Yeang Otdam,?????????,?????,????????,103,10301,1030116,?????????????????,1,13.84250517,103.3555714,13.783,103.167
Banteay Meanchey,Phnum Srok,Nam Tau,Ampil Kaong,?????????,?????,????????,103,10301,1030117,?????????????????,1,13.85669613,103.3663601,13.783,103.167
Banteay Meanchey,Phnum Srok,Nam Tau,Kong Siem,?????????,?????,??????,103,10301,1030118,?????????????????,1,13.85301014,103.3625837,13.783,103.167
Banteay Meanchey,Phnum Srok,Poy Char,Paoy Snuol,?????????,???????,?????????,103,10302,1030201,?????????????????,1,13.76600075,103.3155762,13.783,103.167
Banteay Meanchey,Phnum Srok,Poy Char,Paoy Char,?????????,???????,???????,103,10302,1030202,?????????????????,1,13.76707839,103.3105935,13.783,103.167
Banteay Meanchey,Phnum Srok,Poy Char,Trapeang Thma Tboung,?????????,???????,???????????????,103,10302,1030203,?????????????????,1,13.77523353,103.3135496,13.783,103.167
Banteay Meanchey,Phnum Srok,Poy Char,Trapeang Thma Cheung,?????????,???????,?????????????,103,10302,1030204,?????????????????,1,13.78573077,103.3153424,13.783,103.167
Banteay Meanchey,Phnum Srok,Poy Char,Trapeang Thma Kandal,?????????,???????,????????????????,103,10302,1030205,?????????????????,1,13.77988915,103.3136457,13.783,103.167
Banteay Meanchey,Phnum Srok,Poy Char,Paoy Ta Ong,?????????,???????,?????????,103,10302,1030206,?????????????????,1,13.79192646,103.3172679,13.783,103.167
Banteay Meanchey,Phnum Srok,Poy Char,Sambuor,?????????,???????,?????,103,10302,1030207,?????????????????,1,13.81159887,103.3271251,13.783,103.167
Banteay Meanchey,Phnum Srok,Poy Char,Pongro,?????????,???????,????,103,10302,1030208,?????????????????,1,13.82064981,103.3289104,13.783,103.167
Banteay Meanchey,Phnum Srok,Poy Char,Koun Klaeng,?????????,???????,????????,103,10302,1030209,?????????????????,1,13.783,103.167,13.783,103.167
Banteay Meanchey,Phnum Srok,Poy Char,Pras Andoung,?????????,???????,??????????,103,10302,1030210,?????????????????,1,13.783,103.167,13.783,103.167
Banteay Meanchey,Phnum Srok,Ponley,Ta Vong,?????????,?????,????,103,10303,1030301,?????????????????,1,13.77112471,103.2266176,13.783,103.167
Banteay Meanchey,Phnum Srok,Ponley,Ponley,?????????,?????,?????,103,10303,1030302,?????????????????,1,13.81241529,103.1874614,13.783,103.167
Banteay Meanchey,Phnum Srok,Ponley,Svay Sa,?????????,?????,??????,103,10303,1030303,?????????????????,1,13.7527461,103.1851477,13.783,103.167
Banteay Meanchey,Phnum Srok,Ponley,Svay Khmau,?????????,?????,?????????,103,10303,1030304,?????????????????,1,13.78006896,103.2136037,13.783,103.167
Banteay Meanchey,Phnum Srok,Ponley,Kouk Ta Sokh,?????????,?????,????????,103,10303,1030305,?????????????????,1,13.76123615,103.2340895,13.783,103.167
Banteay Meanchey,Phnum Srok,Ponley,Pou Roam Bon,?????????,?????,?????????????,103,10303,1030306,?????????????????,1,13.73509864,103.2444557,13.783,103.167
Banteay Meanchey,Phnum Srok,Spean Sraeng,Rouk,?????????,??????????,???,103,10304,1030401,?????????????????,1,13.70096316,103.4092665,13.783,103.167
Banteay Meanchey,Phnum Srok,Spean Sraeng,Mukh Chhneang,?????????,??????????,????????,103,10304,1030402,?????????????????,1,13.72656952,103.4174525,13.783,103.167
Banteay Meanchey,Phnum Srok,Spean Sraeng,Spean,?????????,??????????,?????,103,10304,1030403,?????????????????,1,13.68393092,103.4315677,13.783,103.167
Banteay Meanchey,Phnum Srok,Spean Sraeng,Kouk Char,?????????,??????????,??????,103,10304,1030404,?????????????????,1,13.67935866,103.4232781,13.783,103.167
Banteay Meanchey,Phnum Srok,Spean Sraeng,Kandal,?????????,??????????,??????,103,10304,1030405,?????????????????,1,13.6740385,103.4125719,13.783,103.167
Banteay Meanchey,Phnum Srok,Spean Sraeng,Pongro,?????????,??????????,????,103,10304,1030406,?????????????????,1,13.66787496,103.4071223,13.783,103.167
Banteay Meanchey,Phnum Srok,Srah Chik,Moat Srah,?????????,???????,????????,103,10305,1030501,?????????????????,1,13.74567504,103.335916,13.783,103.167
Banteay Meanchey,Phnum Srok,Srah Chik,Srah Chhuk Khang Lech,?????????,???????,?????????????,103,10305,1030502,?????????????????,1,13.74562917,103.3277979,13.783,103.167
Banteay Meanchey,Phnum Srok,Srah Chik,Srah Chik,?????????,???????,???????,103,10305,1030503,?????????????????,1,13.73967544,103.3349043,13.783,103.167
Banteay Meanchey,Phnum Srok,Srah Chik,Kouk Kral,?????????,???????,????????,103,10305,1030504,?????????????????,1,13.71395927,103.3241208,13.783,103.167
Banteay Meanchey,Phnum Srok,Srah Chik,Kouk Rumchek,?????????,???????,????????,103,10305,1030505,?????????????????,1,13.68132047,103.3095617,13.783,103.167
Banteay Meanchey,Phnum Srok,Srah Chik,Kouk Ta Reach,?????????,???????,??????????,103,10305,1030506,?????????????????,1,13.72125253,103.3333146,13.783,103.167
Banteay Meanchey,Phnum Srok,Srah Chik,Kandal Khang Lech,?????????,???????,????????????,103,10305,1030507,?????????????????,1,13.73936981,103.3391783,13.783,103.167
Banteay Meanchey,Phnum Srok,Srah Chik,Kandal Khang Kaeut,?????????,???????,????????????,103,10305,1030508,?????????????????,1,13.7393979,103.3433574,13.783,103.167
Banteay Meanchey,Phnum Srok,Srah Chik,Srah Chhuk Khang Kaeut,?????????,???????,?????????????,103,10305,1030509,?????????????????,1,13.74662868,103.3433066,13.783,103.167
Banteay Meanchey,Phnum Srok,Phnum Dei,Phnum Dei,?????????,??????,??????,103,10306,1030601,?????????????????,1,13.73788882,103.3623785,13.783,103.167
Banteay Meanchey,Phnum Srok,Phnum Dei,Ponley,?????????,??????,?????,103,10306,1030602,?????????????????,1,13.7956768,103.3790308,13.783,103.167
Banteay Meanchey,Phnum Srok,Phnum Dei,Kouk Seh,?????????,??????,??????,103,10306,1030603,?????????????????,1,13.74854148,103.3590126,13.783,103.167
Banteay Meanchey,Phnum Srok,Phnum Dei,Thnal Dach,?????????,??????,?????????,103,10306,1030604,?????????????????,1,13.75038854,103.3527027,13.783,103.167
Banteay Meanchey,Phnum Srok,Phnum Dei,Bos Sbov,?????????,??????,???????,103,10306,1030605,?????????????????,1,13.72230509,103.3554969,13.783,103.167
Banteay Meanchey,Phnum Srok,Phnum Dei,Trapeang Prei,?????????,??????,?????????????,103,10306,1030606,?????????????????,1,13.74047423,103.3692399,13.783,103.167
Banteay Meanchey,Phnum Srok,Phnum Dei,Kamping Puoy,?????????,??????,????????,103,10306,1030607,?????????????????,1,13.78025009,103.3698892,13.783,103.167
Banteay Meanchey,Phnum Srok,Phnum Dei,Spean Khmeng,?????????,??????,??????????,103,10306,1030608,?????????????????,1,13.73380112,103.3702569,13.783,103.167
Banteay Meanchey,Phnum Srok,Phnum Dei,Trang,?????????,??????,?????,103,10306,1030609,?????????????????,1,13.7462589,103.3493054,13.783,103.167
Banteay Meanchey,Preah Netr Preah,Chnuor Mean Chey,Samraong Touch,?????????????,???????????,????????,104,10401,1040101,?????????????????,1,13.64098156,103.1056028,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Chnuor Mean Chey,Kouk Pongro,?????????????,???????????,???????,104,10401,1040102,?????????????????,1,13.63545652,103.1183074,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Chnuor Mean Chey,Thma Koul,?????????????,???????????,??????,104,10401,1040103,?????????????????,1,13.63828444,103.1074726,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Chnuor Mean Chey,Proput,?????????????,???????????,??????,104,10401,1040104,?????????????????,1,13.65174151,103.0944268,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Chnuor Mean Chey,Bantoat Baoh,?????????????,???????????,??????????,104,10401,1040105,?????????????????,1,13.65359856,103.1008812,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Chnuor Mean Chey,Kouk Treas,?????????????,???????????,????????,104,10401,1040106,?????????????????,1,13.6319653,103.108447,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Chnuor Mean Chey,Chhnuor,?????????????,???????????,?????,104,10401,1040107,?????????????????,1,13.63466948,103.1075014,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Chnuor Mean Chey,Samraong Thum,?????????????,???????????,???????,104,10401,1040108,?????????????????,1,13.65257411,103.0851783,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Chnuor Mean Chey,Ruessei Khang,?????????????,???????????,????????,104,10401,1040109,?????????????????,1,13.64366455,103.1018848,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Chnuor Mean Chey,Ruessei Kandal,?????????????,???????????,???????????,104,10401,1040110,?????????????????,1,13.63825625,103.1037763,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Chnuor Mean Chey,Ropeatt,?????????????,???????????,?????,104,10401,1040111,?????????????????,1,13.62205925,103.1131462,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Chnuor Mean Chey,Kouk Trach,?????????????,???????????,????????,104,10401,1040112,?????????????????,1,13.63070007,103.1120242,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Chob Vari,Chob,?????????????,???????,???,104,10402,1040201,?????????????????,1,13.62437624,103.1815112,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Chob Vari,Roul Chruk,?????????????,???????,????????,104,10402,1040202,?????????????????,1,13.62803859,103.1879521,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Chob Vari,Prasat,?????????????,???????,???????,104,10402,1040203,?????????????????,1,13.63259114,103.1925382,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Chob Vari,Krasang Thmei,?????????????,???????,???????????,104,10402,1040204,?????????????????,1,13.64076548,103.1980211,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Chob Vari,Pradak,?????????????,???????,??????,104,10402,1040205,?????????????????,1,13.65254149,103.2016286,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Chob Vari,Chroab Thmei,?????????????,???????,??????????,104,10402,1040206,?????????????????,1,13.67326804,103.1931527,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Chob Vari,Chroab Chas,?????????????,???????,??????????,104,10402,1040207,?????????????????,1,13.68218391,103.1764465,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Chob Vari,Kak,?????????????,???????,???,104,10402,1040208,?????????????????,1,13.66924946,103.1386506,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Chob Vari,Kouk Lun,?????????????,???????,??????,104,10402,1040209,?????????????????,1,13.62953951,103.1463549,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Chob Vari,Phnum Chonhcheang,?????????????,???????,???????????,104,10402,1040210,?????????????????,1,13.62512608,103.16915,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Chob Vari,Chakkrei,?????????????,???????,?????,104,10402,1040211,?????????????????,1,13.6226649,103.1798516,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Phnum Lieb Kaeut,?????????????,???????,??????????,104,10403,1040301,?????????????????,1,13.59101791,103.3602784,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Phnum Lieb Lech,?????????????,???????,??????????,104,10403,1040302,?????????????????,1,13.59667477,103.3572916,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Troyoung,?????????????,???????,??????,104,10403,1040303,?????????????????,1,13.5891002,103.3328103,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Tro Louk Cheung,?????????????,???????,?????????,104,10403,1040304,?????????????????,1,13.58026433,103.3361523,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Tro Louk Lech,?????????????,???????,?????????,104,10403,1040305,?????????????????,1,13.5729779,103.3278872,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Tro Louk Tboung,?????????????,???????,???????????,104,10403,1040306,?????????????????,1,13.56943652,103.3389996,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Laote,?????????????,???????,????,104,10403,1040307,?????????????????,1,13.6137193,103.337767,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Rumduol,?????????????,???????,?????,104,10403,1040308,?????????????????,1,13.60451922,103.3138046,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Pring Chuor,?????????????,???????,????????,104,10403,1040309,?????????????????,1,13.59630303,103.3018499,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Kantrab,?????????????,???????,????????,104,10403,1040310,?????????????????,1,13.59445118,103.2953947,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Tnaot,?????????????,???????,?????,104,10403,1040311,?????????????????,1,13.58900287,103.2917376,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Anlong Sa,?????????????,???????,????????,104,10403,1040312,?????????????????,1,13.58445834,103.2880741,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Kandaol,?????????????,???????,??????,104,10403,1040313,?????????????????,1,13.56356838,103.2734411,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Kambaor,?????????????,???????,?????,104,10403,1040314,?????????????????,1,13.5329271,103.2865955,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Kabau,?????????????,???????,????,104,10403,1040315,?????????????????,1,13.44959657,103.2613321,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Kampong Krasang,?????????????,???????,????????????,104,10403,1040316,?????????????????,1,13.44055189,103.2604738,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Prasat,Char,?????????????,???????,???,104,10404,1040401,?????????????????,1,13.55090638,103.4084219,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Prasat,Bat Trang,?????????????,???????,????????,104,10404,1040402,?????????????????,1,13.44701865,103.4014819,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Prasat,Sampov Lun,?????????????,???????,???????,104,10404,1040403,?????????????????,1,13.54531909,103.4153792,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Prasat,Phlov Leav,?????????????,???????,????????,104,10404,1040404,?????????????????,1,13.53648518,103.4149849,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Prasat,Ta Am,?????????????,???????,????,104,10404,1040405,?????????????????,1,13.47547519,103.3987623,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Prasat,Ampil,?????????????,???????,?????,104,10404,1040406,?????????????????,1,13.52923059,103.4113375,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Prasat,Kandal,?????????????,???????,??????,104,10404,1040407,?????????????????,1,13.52471112,103.4113675,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Prasat,Thmei,?????????????,???????,????,104,10404,1040408,?????????????????,1,13.52017993,103.4095499,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Prasat,Aomal,?????????????,???????,??????,104,10404,1040409,?????????????????,1,13.51477414,103.4123571,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Prasat,Tumloab,?????????????,???????,???????,104,10404,1040410,?????????????????,1,13.51201553,103.4049852,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Prasat,Kien Banteay,?????????????,???????,?????????,104,10404,1040411,?????????????????,1,13.50298835,103.4068926,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Prasat,Prasat,?????????????,???????,???????,104,10404,1040412,?????????????????,1,13.50024729,103.4022922,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Prasat,Anlong Sa,?????????????,???????,????????,104,10404,1040413,?????????????????,1,13.49391416,103.4014106,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Prasat,Kampream,?????????????,???????,???????,104,10404,1040414,?????????????????,1,13.48667125,103.3996114,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Preak Netr Preah,Paoy Kdoeang,?????????????,?????????????,?????????,104,10405,1040501,?????????????????,1,13.59948822,103.1659561,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Preak Netr Preah,Cheung Voat,?????????????,?????????????,???????,104,10405,1040502,?????????????????,1,13.59273048,103.1799048,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Preak Netr Preah,Kandal,?????????????,?????????????,??????,104,10405,1040503,?????????????????,1,13.59179968,103.176216,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Preak Netr Preah,Post Chas,?????????????,?????????????,???????????,104,10405,1040504,?????????????????,1,13.5917726,103.1725203,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Preak Netr Preah,Paoy Samraong,?????????????,?????????????,?????????,104,10405,1040505,?????????????????,1,13.59355302,103.1688107,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Preak Netr Preah,Paoy Pring,?????????????,?????????????,?????????,104,10405,1040506,?????????????????,1,13.59507029,103.1600673,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Preak Netr Preah,Paoy Ta Paen,?????????????,?????????????,??????????,104,10405,1040507,?????????????????,1,13.60071509,103.1595155,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Preak Netr Preah,Sreh Kaeut,?????????????,?????????????,????????,104,10405,1040508,?????????????????,1,13.5681998,103.162538,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Preak Netr Preah,Sreh Lech,?????????????,?????????????,????????,104,10405,1040509,?????????????????,1,13.57082239,103.1505071,13.617,103.25
Banteay Meanchey,Preah Netr Preah,Preak Netr Preah,Kouk Srok,?????????????,?????????????,????????,104,10405,1040510,?????????????????,1,13.57718296,103.1550775,13.617,103.25
